date_time,unity,cattail,hawlings,kitzmiller,barnum,barton,bloomington,luke,wills,nbp_cumb,patterson,sbr,town,pawpaw,sideling,cacapon,hancock,conoco,opequon,antietam,shen_mill,por,monoc_jug,bennett,goose,seneca,lfalls,cedar
2022-01-01,27.7,22.2,22.8,1580,634,433,441,1190,1150,2130,75.8,435,67.6,2130,39.9,128,2090,234,97.4,177,880,3470,420,43.4,99.8,121,3370,20.6
2022-01-02,63.6,36.3,81.8,3920,1300,853,724,2290,2950,6040,406,852,999,7860,706,211,5740,739,176,264,927,4510,1950,105,254,398,5320,53.2
2022-01-03,35,22.9,31.6,1850,2220,359,825,3270,1530,5020,289,1730,480,8240,335,431,9440,803,189,248,997,9470,1640,56.9,236,218,7380,62.9
2022-01-04,28,19.1,23.9,1170,2660,213,818,3660,924,5010,216,1440,283,7650,177,426,8330,561,149,200,1100,14000,881,43.9,210,147,13800,111
2022-01-05,25.4,18.1,19.7,926,2240,141,762,3220,674,4590,170,1070,206,6680,122,326,7380,454,127,190,1140,12200,669,39.6,162,109,13600,84.9
2022-01-06,24.2,17.6,18.3,767,1500,104,618,2230,526,3210,135,875,170,5290,99.3,267,6330,402,117,185,1130,10700,622,37.2,142,98.9,12000,88.4
2022-01-07,24.3,17.8,18.4,681,1490,80.9,534,2100,432,2810,116,788,149,4320,83.9,247,4940,379,115,188,1170,9460,575,37.9,142,96.8,10800,117
2022-01-08,21.9,16.4,16.7,561,1490,69.7,528,2080,322,2570,88.8,699,111,3830,56.5,222,4350,315,106,182,1150,7770,503,33.9,120,89.2,9440,74.6
2022-01-09,24.1,18.4,21.1,1220,1480,79.8,524,2090,319,2550,75.6,595,108,3600,51.3,192,3950,295,102,178,1140,6970,454,34.5,138,95.1,8130,130
2022-01-10,32.3,23.5,33.9,1650,1480,105,440,2000,387,2720,86.8,887,102,3660,41.7,174,3790,327,108,181,1180,6530,594,50.3,192,146,7930,232
2022-01-11,24.7,18.1,20.5,925,1480,90.7,400,1930,310,2430,106,2110,97.6,4990,37.4,164,4400,277,124,176,1330,6460,604,39.5,178,99.8,7240,99.2
2022-01-12,24.4,17.2,18,764,1160,91.5,400,1630,311,2290,101,1570,122,4610,29.1,186,5030,250,115,179,1450,6820,524,40.8,148,88.9,6950,64.1
2022-01-13,23.6,17.2,17.1,671,974,72.7,400,1390,335,1890,101,1280,120,4030,34.2,239,4630,283,113,181,1570,7730,569,36.9,189,87.3,7650,59.9
2022-01-14,23.3,16.9,16.5,609,814,61.8,312,1170,308,1800,102,1090,85.4,3620,33.8,288,4110,281,110,180,1720,7690,517,36.2,161,85,8310,56.1
2022-01-15,21.5,15.9,15.6,526,705,50.7,255,980,274,1410,100,956,72.7,3060,27,238,3720,279,105,184,1630,7170,527,32.8,150,80.4,8070,46.9
2022-01-16,21,15.5,13.7,431,708,42.7,217,942,176,1280,73.1,826,47.8,2520,21.8,199,3070,193,90.4,180,1560,6290,409,30.4,81.5,76,7340,51.3
2022-01-17,102,82.6,96.4,449,708,52.2,183,917,221,1240,48.3,674,66.3,2310,29.2,171,2750,225,111,191,1360,5540,773,184,319,411,6480,305
2022-01-18,49,30.3,35.9,424,703,50.3,181,905,251,1290,61.6,637,129,2290,51,179,2680,320,119,216,1260,5220,1600,82.5,414,227,6350,230
2022-01-19,37.2,24.2,25.4,400,703,49.1,181,905,229,1230,72.8,721,102,2360,44.1,217,2810,310,111,197,1760,5880,1100,64.4,299,146,6990,218
2022-01-20,104,57,72.1,479,701,44.3,136,871,258,1320,126,723,107,2450,41.3,279,2830,283,128,205,1710,6140,1240,165,666,346,7540,503
2022-01-21,61.9,29.3,36,365,624,38.5,110,769,175,1120,140,826,84.7,2470,41.3,283,2990,254,224,218,2110,6460,1800,103,713,247,7860,259
2022-01-22,35.3,22,22.1,300,579,41.9,110,715,141,933,109,710,66.9,2230,38.4,373,2820,234,180,204,2000,6680,989,66,424,153,8010,121
2022-01-23,38.2,20,20.9,336,579,37.1,110,718,200,1040,106,621,100,2230,46.6,315,2630,252,158,198,2180,6360,791,74.6,429,125,7450,86.9
2022-01-24,33.8,19.9,20.2,325,578,34,110,715,215,1060,110,757,107,2360,52.9,304,2760,285,146,200,2340,6490,811,59.6,328,111,7740,73.5
2022-01-25,31.5,19.7,19.2,307,506,29.5,110,650,193,1020,103,718,86.3,2310,44.9,302,2760,283,137,198,2130,6640,715,55.7,270,104,7680,66.5
2022-01-26,28.4,18.5,18,273,452,25.4,109,580,152,851,96.5,655,65,2010,31.6,299,2540,224,131,193,2100,6360,609,48.1,243,96,7390,56.4
2022-01-27,28.7,17.3,16.5,226,451,20,89.6,560,116,756,70,621,58.6,1770,22.5,244,2220,167,125,186,1790,5700,473,46.7,199,88.2,6520,45.4
2022-01-28,26.3,17.7,16.8,281,450,27.3,80.3,551,166,814,71.6,526,91.2,1780,35.3,206,2120,198,121,183,1620,5170,543,42.9,229,89.1,6190,38.4
2022-01-29,25.5,17.4,16.6,241,450,25,79.2,546,138,785,62.1,484,78.6,1670,31.5,198,2010,202,118,186,1680,5140,518,41.1,178,88.1,5740,41.7
2022-01-30,23.7,16.1,15.1,220,390,21.4,79,494,109,713,50.3,437,52.6,1450,25.2,184,1740,168,111,180,1540,4480,368,44.4,146,80.3,5010,50
2022-01-31,20.6,16.8,13.2,231,357,21.6,79,452,135,707,56.9,414,76.2,1360,33.4,166,1630,204,107,177,1400,4180,456,36.7,183,81,4350,36.8
2022-02-01,21.2,16.6,13.3,214,357,20.9,79,451,116,650,47.9,415,65.9,1390,28.7,165,1770,196,106,178,1570,4210,434,35.6,139,77.3,4810,33
2022-02-02,23.6,16.8,14.8,209,355,23.1,79,450,113,645,54,412,68.3,1430,27.7,163,1700,190,102,176,1360,4160,432,34.4,142,77.9,4950,32.6
2022-02-03,49.1,33.1,37.2,434,358,68.4,80.3,479,217,771,106,502,140,1620,50.2,197,1810,384,146,202,1470,4550,663,86.3,250,173,5000,93.5
2022-02-04,102,52.9,80.1,2630,466,429,99,683,2010,3460,703,2660,1540,7180,1340,1190,6300,3130,768,545,2080,6650,4710,185,949,334,7990,793
2022-02-05,62.9,30.2,45,1190,605,292,240,912,1470,3290,680,9720,986,15900,785,3600,19200,2470,822,605,6760,25900,3950,117,1040,264,21000,424
2022-02-06,40.9,22.7,27.5,813,606,171,331,976,876,2460,470,5450,503,10900,373,1940,15600,1460,399,451,11700,38000,1780,76.9,580,162,39600,194
2022-02-07,36.8,21.3,23.7,683,605,118,333,966,642,2040,375,3440,346,7510,237,1290,10100,1140,290,390,8400,28000,1320,67.3,450,129,35300,131
2022-02-08,34.5,20.4,22.3,599,604,93.3,329,957,519,1820,313,2570,273,5830,173,988,7530,959,246,361,6190,20700,1170,62.8,398,117,25300,113
2022-02-09,31.7,19.3,20.4,534,541,78.1,329,907,431,1640,261,2000,214,4810,129,805,6150,829,218,356,4910,16700,1030,55.8,338,107,19600,90.6
2022-02-10,30.3,19.1,19.6,572,419,74.3,282,738,436,1480,236,1630,203,4180,118,682,5290,760,203,328,4150,13800,944,53.7,302,102,16100,79.6
2022-02-11,28.8,18.4,18.3,565,420,71.6,259,716,437,1390,210,1410,193,3750,109,609,4720,706,193,305,3530,12000,891,49.7,268,97.4,13700,84.8
2022-02-12,28.2,17.8,17.9,664,421,82.3,259,722,502,1440,189,1240,182,3500,104,540,4310,663,185,290,3150,10600,824,47.4,243,94.7,12300,77
2022-02-13,28.6,19.2,18.9,638,422,86.3,259,720,523,1460,171,1140,176,3420,102,486,4120,629,177,279,2840,9620,814,48.2,231,102,11300,84.2
2022-02-14,27.3,18.2,18,523,422,74.8,256,711,467,1380,151,1070,155,3190,91.8,440,3900,576,170,268,2650,8980,786,45,224,97.1,10400,83.4
2022-02-15,26.4,15.4,16.9,443,422,91.7,213,672,381,1230,129,965,112,2850,61.2,390,3550,479,159,255,2500,8440,676,40.1,189,89.1,9750,69.5
2022-02-16,25.8,17.4,17,438,422,80.1,185,644,359,1180,118,863,126,2600,76.4,327,3180,453,152,247,2420,7770,601,40,179,88.1,9060,65.5
2022-02-17,26.1,18.1,17.3,657,428,102,190,685,420,1210,121,866,131,2490,78.3,314,3000,478,152,246,2250,7150,601,42.1,177,91.9,8370,65.7
2022-02-18,26.8,18.5,18.3,2730,551,498,209,926,1410,3080,374,1380,873,5680,594,421,4890,1340,165,288,2170,7000,1130,42.6,187,104,7880,67.5
2022-02-19,24.7,17.1,17,1170,618,301,328,1020,1040,2710,397,3630,592,8070,467,667,8870,1390,162,316,2150,11100,1590,37.8,170,92,8760,59.1
2022-02-20,23.7,16,16.3,855,618,180,383,1040,754,2310,331,2960,378,7060,278,692,8730,1000,147,267,2140,15500,880,35.2,150,83.9,14500,53.5
2022-02-21,23.7,16.5,16.4,757,617,126,383,1030,607,2040,285,2290,296,5720,196,587,6990,846,144,258,2310,14500,715,35.7,141,81.1,15600,49.9
2022-02-22,23.8,17.1,16.9,698,859,104,379,1250,519,1940,248,1830,245,4890,155,527,5930,780,143,255,2310,12300,699,37.2,146,81.5,13800,50.8
2022-02-23,25.2,17.8,17.5,680,986,99.9,378,1400,489,2200,220,1560,221,4680,133,481,5340,758,146,263,2290,10800,789,40.3,152,88.5,12200,27.5
2022-02-24,23.4,17.4,16.9,583,983,82.3,376,1390,415,2060,190,1440,181,4360,105,444,5110,687,142,259,2230,10000,805,36.1,150,81.4,11200,29.9
2022-02-25,38.8,28.8,35.5,2130,1020,182,381,1550,784,2910,451,1700,324,5170,146,474,5070,794,204,295,2350,9950,1140,66.7,522,233,11900,139
2022-02-26,34.4,21.8,26.1,1360,1000,261,385,1500,900,3330,581,4140,486,9200,308,830,8650,1090,308,333,2930,11200,2320,57.8,520,155,12400,96.5
2022-02-27,29.3,19.1,21.4,978,1000,189,433,1520,810,2970,458,3760,368,8720,256,1030,10500,927,241,302,3210,17000,1300,48,377,118,15500,75
2022-02-28,27.3,18,19.6,812,999,133,454,1530,664,2740,379,3000,298,7340,204,889,8870,812,207,282,3330,18100,1050,44.5,325,107,19200,63.8
2022-03-01,26,17.2,18.5,704,856,103,451,1380,542,2440,322,2400,241,6190,154,762,7480,725,185,275,3050,15700,903,42.1,281,101,17500,55.5
2022-03-02,25.4,17.3,18,623,776,86.5,451,1270,460,2080,276,1940,207,5200,128,654,6380,668,173,277,2850,13600,830,41,262,98.9,15200,51.9
2022-03-03,24.7,16.9,17.3,616,670,74.1,399,1120,406,1940,240,1630,180,4580,108,573,5500,623,164,271,2670,11800,771,39.9,240,95.3,13500,47.4
2022-03-04,23.4,16.1,16.5,546,532,60.3,300,876,342,1550,210,1530,152,4010,88.6,505,4900,567,153,256,2470,10400,696,36.4,211,89.8,11900,40.6
2022-03-05,23.3,16.1,16.4,491,497,53.6,218,753,305,1300,186,1310,133,3440,73.9,452,4300,521,146,254,2290,9340,635,35.7,194,89.6,10700,24.9
2022-03-06,23.2,16.4,16.5,460,496,50.2,191,726,286,1200,169,1170,125,3060,69.1,398,3750,501,144,253,2130,8360,612,37,187,90,9760,23.2
2022-03-07,23.1,16.7,16.7,481,495,50.8,191,727,279,1190,158,1100,121,2890,69.1,370,3460,494,144,251,2040,7610,614,38,187,90.8,8880,22.3
2022-03-08,23.2,16.3,16,575,495,53.2,152,692,275,1190,146,1350,123,2970,75,355,3340,516,143,251,1970,7220,648,36.6,184,89.9,8250,25
2022-03-09,29.1,20.7,20.4,627,498,52.7,121,672,278,1130,160,1740,117,3370,70.5,356,3610,514,144,256,1930,7100,680,46.2,185,127,8170,88
2022-03-10,29.5,19.9,21.4,682,498,56.1,121,673,296,1240,202,1850,173,3810,109,367,4130,623,183,272,1950,7360,989,49.9,253,135,8330,96.2
2022-03-11,25.3,17.7,18,569,497,59.3,121,669,275,1160,192,1870,152,3800,108,391,4440,579,173,256,1970,8170,917,41.1,204,106,8790,65.6
2022-03-12,33.3,24.7,28.9,551,498,65.1,121,667,277,1160,186,1750,150,3640,115,389,4310,548,165,250,2090,8610,787,53.8,212,181,9850,231
2022-03-13,31.3,21.7,24.6,503,498,62.2,121,660,262,1120,171,1620,139,3480,108,365,4130,539,167,253,2120,8470,861,51.3,250,167,10000,157
2022-03-14,31.4,22.2,22.5,489,497,59.5,121,660,266,1110,162,1450,138,3260,102,368,3900,512,171,245,2150,8310,827,58.3,237,141,9640,129
2022-03-15,34,21.6,21.8,552,497,62.7,121,660,276,1110,153,1370,161,3210,121,389,3820,549,190,261,2390,8250,1070,73.7,264,140,9530,98.5
2022-03-16,29.8,20.2,19.9,485,434,60,121,602,268,1090,145,1360,158,3160,126,518,3890,569,189,271,2390,8310,1010,61,260,122,9680,62.5
2022-03-17,29.4,19.2,19.1,498,401,61.9,121,564,281,1010,144,1340,155,3060,124,625,3960,548,178,264,2400,8490,843,56.7,250,144,9690,74.5
2022-03-18,28.5,18.6,18.6,471,402,58.3,121,560,280,1010,141,1360,152,3040,115,662,3860,535,177,261,2450,8530,788,54.1,248,160,9630,78.6
2022-03-19,26.7,18,18.2,431,401,54.7,121,559,270,990,135,1290,139,2930,102,714,3870,513,168,256,2600,8460,765,51.2,228,149,9530,55
2022-03-20,25.4,17.2,16.9,401,350,50.1,98.7,494,259,965,125,1200,127,2770,91.3,660,3660,512,176,275,2910,9000,807,47.8,210,144,9500,44.8
2022-03-21,24.3,16.8,16,393,308,45,89.5,429,237,832,115,1110,111,2520,77.1,656,3460,480,165,256,2760,8500,772,43.6,189,114,9690,34
2022-03-22,23.7,16.7,15.7,368,308,41.4,89.4,429,221,786,108,1020,99.6,2280,66.9,555,3090,444,154,248,2600,7980,655,41.9,177,86.9,9020,30.3
2022-03-23,25.1,17.4,16.1,379,311,41.5,89.5,432,222,781,106,953,95.7,2170,62.5,490,2850,428,152,246,2440,7370,626,43.8,177,89.7,8530,26.7
2022-03-24,30.8,21,31.2,470,313,58.5,90.2,446,287,868,126,991,112,2250,68.4,471,2760,476,168,256,2380,7090,1020,55.6,250,118,8500,92.5
2022-03-25,27,19.3,36.1,505,312,118,90.9,454,430,1090,257,1230,170,2900,95.7,553,3100,491,173,264,2350,6950,1320,47.1,235,98.6,8570,60.6
2022-03-26,25,17.5,22,486,314,124,90.9,453,426,1070,266,1280,159,3270,101,534,3890,452,160,248,2430,7170,920,44.1,200,91.8,8420,42
2022-03-27,23.7,16.7,19,487,315,114,92.8,454,426,1070,240,1200,140,3090,96,490,3790,420,149,239,2500,8090,770,40.7,180,88.1,8400,33
2022-03-28,22.9,16.1,17.3,454,315,99.5,114,469,386,1020,227,1150,124,2930,87.1,463,3590,393,143,233,2370,7950,665,38.7,165,90.4,8880,26.3
2022-03-29,22.6,15.7,16.2,421,316,87.9,124,481,343,979,201,1060,111,2720,77.6,419,3360,370,136,228,2260,7420,600,35.9,154,82.2,8410,22.3
2022-03-30,22.5,15.8,15.8,491,317,85.9,125,487,336,975,182,990,105,2560,71.3,379,3140,355,134,226,2140,7080,564,35.7,148,80.6,7850,20.3
2022-03-31,22.4,16.3,17.7,851,319,172,129,522,625,1210,187,992,115,2550,77.2,363,3050,359,137,230,2050,6780,601,44.5,150,84.4,7580,21.7
2022-04-01,28,18,21.9,917,455,303,242,734,1350,2310,253,1850,248,4240,201,380,3820,805,184,277,2100,6890,1510,121,225,105,8030,39
2022-04-02,23.5,15.7,17.4,741,737,217,378,1140,903,2200,217,2950,193,6160,172,639,6240,728,195,262,2100,8200,1400,59.1,215,93.8,8850,34.9
2022-04-03,22.9,16.1,16.2,661,815,161,431,1280,695,2240,193,2250,169,5380,145,644,6470,581,162,234,2070,10800,863,51.9,171,90.6,10300,29.7
2022-04-04,21.9,15.3,15.4,587,814,119,419,1260,561,2100,171,1830,151,4750,123,557,5690,521,153,227,2070,11000,736,46.2,160,86.3,11800,25.2
2022-04-05,22.8,16,16.4,541,814,98.7,508,1360,479,1970,160,1540,139,4210,107,499,5100,480,149,226,1970,9820,669,46,157,89.2,11200,25.7
2022-04-06,97.6,67.4,114,1330,1320,339,561,2130,1380,4370,844,2410,637,8050,304,837,6260,612,712,268,2520,10300,1200,242,1340,440,13800,847
2022-04-07,93.8,60,74.5,1170,1820,369,700,2770,1820,5660,878,4250,954,13000,704,2560,16000,1360,1240,397,4880,17700,2640,275,1400,368,15800,445
2022-04-08,94,44.7,66.1,1090,1620,323,752,2650,1650,5730,817,7080,943,16000,785,3820,21200,2220,1210,605,8110,35900,6090,221,1630,366,36700,372
2022-04-09,62,28.4,35.5,961,1240,242,749,2170,1220,4280,610,5800,620,13400,465,2820,18800,1630,617,507,9980,39600,2650,144,1090,265,46500,216
2022-04-10,46.9,24.9,27.7,902,1160,172,614,1920,904,3660,488,4140,439,10300,300,2000,13700,1340,423,457,8840,32700,2020,110,796,207,40700,145
2022-04-11,40.1,21.8,23.6,786,1020,127,441,1540,699,2870,403,3200,326,8090,207,1480,10600,1110,337,406,6880,25500,1590,92,614,160,31400,105
2022-04-12,36.4,20.6,21.4,713,865,106,318,1250,592,2410,349,2630,269,6660,161,1180,8410,959,296,379,5500,20600,1340,82,511,138,25100,87.6
2022-04-13,33.6,19.7,20.2,645,695,89.9,284,1050,506,2000,301,2210,226,5570,130,990,7080,852,266,361,4570,17400,1180,74.2,441,119,20500,74.2
2022-04-14,32.2,19.3,18.9,583,469,77.4,281,798,445,1620,260,1860,199,4760,114,849,6110,779,246,346,3910,14900,1060,69.3,391,105,17400,60.6
2022-04-15,30.2,18.2,17.5,523,454,64.7,278,769,383,1430,220,1610,170,4040,95.9,739,5200,699,224,329,3440,12900,944,62,336,101,15000,47.8
2022-04-16,28.2,17.7,16.8,471,454,57.3,226,722,342,1320,188,1390,148,3590,81.1,641,4560,630,209,312,3100,11000,831,57.6,293,98.3,13200,44.3
2022-04-17,27.1,17.2,16.2,448,455,52.4,205,696,323,1240,162,1240,135,3230,74.4,559,4080,583,198,300,2760,9740,757,53.4,265,91.6,11700,41.2
2022-04-18,31.8,20,20.6,463,456,51.7,204,708,315,1220,152,1160,127,3010,68.9,519,3750,561,195,306,2570,8930,749,64.5,275,100,10600,41.2
2022-04-19,54.6,31.7,35.3,601,458,51.8,204,709,385,1380,178,1280,181,3410,102,561,3870,778,304,400,2840,9320,1750,96.6,857,170,11200,114
2022-04-20,33.7,20.2,21.2,640,464,66,204,747,477,1540,210,1470,330,4270,206,770,4910,921,315,375,3100,9900,1660,64.6,509,97.3,12200,68.3
2022-04-21,30.4,18.9,18.9,897,708,190,205,987,744,2070,198,1450,326,4500,242,782,5450,734,252,333,3480,11900,1020,57.6,395,89.1,12400,48.6
2022-04-22,29.3,18.3,17.7,781,968,337,337,1360,910,2710,184,1780,290,5180,225,688,5760,663,234,312,3430,12100,888,54.3,357,85.5,13400,40.1
2022-04-23,26.9,17.4,16.7,629,1160,237,391,1610,834,2870,170,1860,241,5630,174,639,6320,600,213,303,3200,11900,801,51.2,319,82.7,13100,35.2
2022-04-24,26.2,17.5,16,564,1060,156,392,1540,678,2790,159,1690,212,5380,146,586,6180,558,199,295,3040,12100,729,48.9,293,81.4,12900,32.6
2022-04-25,25.2,16.6,15.2,511,552,112,317,946,553,2100,147,1520,186,4740,121,548,5760,528,190,287,2880,11700,686,47.2,267,88.3,12800,29.5
2022-04-26,25.4,16.8,15.5,493,456,118,288,798,558,1670,138,1350,169,3840,103,516,4870,499,183,278,2750,10900,652,47.4,251,94.9,12200,29.7
